,pred,lat,lon
46026,0,33.9331,-118.2542
46027,1,34.0518,-118.2094
46028,0,34.0624,-118.2813
46029,0,34.2748,-118.5621
46030,0,34.0036,-118.3319
46031,1,34.0871,-118.3321
46032,0,34.0981,-118.3136
46033,1,33.9892,-118.2783
46034,0,34.2541,-118.2873
46035,0,34.0565,-118.2768
46036,0,34.2373,-118.5361
46037,1,34.0448,-118.2474
46038,1,34.0463,-118.3429
46039,1,34.0364,-118.2406
46040,1,33.9664,-118.3046
46041,0,34.02,-118.3089
46042,1,34.0417,-118.2443
46043,0,34.2689,-118.4182
46044,1,33.9801,-118.2914
46045,1,34.0296,-118.2614
46046,1,33.9431,-118.2391
46047,1,34.1867,-118.4837
46048,0,34.1866,-118.536
46049,1,34.0257,-118.2023
46050,1,34.1678,-118.5336
46051,0,33.9746,-118.3035
46052,0,34.2085,-118.3878
46053,1,34.0199,-118.3608
46054,0,34.2215,-118.4553
46055,1,34.2301,-118.472
46056,1,34.221,-118.606
46057,0,33.9271,-118.276
46058,1,34.0091,-118.2915
46059,1,34.032,-118.2441
46060,1,34.0037,-118.2871
46061,0,34.2573,-118.5405
46062,0,33.9942,-118.3002
46063,1,34.0254,-118.2227
46064,1,33.9789,-118.2981
46065,0,34.0141,-118.3501
46066,0,34.2596,-118.3049
46067,1,34.0182,-118.334
46068,1,34.0039,-118.2652
46069,1,34.0709,-118.2801
46070,0,34.0998,-118.3295
46071,1,34.0257,-118.2139
46072,1,34.0454,-118.2198
46073,1,34.0636,-118.3047
46074,1,34.0997,-118.3361
46075,0,33.9807,-118.2783
46076,0,34.0224,-118.2524
46077,1,33.9989,-118.2565
46078,1,34.0325,-118.3576
46079,0,34.0891,-118.1624
46080,0,34.1593,-118.4749
46081,1,34.0763,-118.2956
46082,0,34.0511,-118.2381
46083,0,34.0805,-118.2704
46084,0,33.9843,-118.2739
46085,1,33.929,-118.2782
46086,1,34.0256,-118.3236
46087,1,34.0762,-118.3408
46088,0,34.2283,-118.4633
46089,1,34.0297,-118.326
46090,0,33.9315,-118.2335
46091,1,33.9943,-118.2739
46092,1,33.9792,-118.2937
46093,1,34.0333,-118.2697
46094,0,34.0544,-118.2767
46095,1,34.066,-118.2689
46096,1,33.9348,-118.2848
46097,0,33.7938,-118.2959
46098,1,33.9806,-118.3309
46099,1,34.0296,-118.2614
46100,1,34.0278,-118.3378
46101,0,33.9483,-118.2739
46102,1,33.9311,-118.2652
46103,1,34.0535,-118.2129
46104,1,34.0029,-118.2583
46105,1,34.0598,-118.2935
46106,1,34.0282,-118.3902
46107,0,34.2239,-118.5801
46108,1,33.932,-118.2652
46109,1,34.0293,-118.2427
46110,1,34.0011,-118.274
46111,1,33.9575,-118.4501
46112,1,34.2198,-118.4468
46113,0,34.0256,-118.3189
46114,1,34.1005,-118.318
46115,0,33.7794,-118.2728
46116,0,33.8044,-118.3075
46117,0,33.9843,-118.2739
46118,0,34.22,-118.5885
46119,1,34.1523,-118.3684
46120,0,33.9587,-118.2827
46121,0,34.0109,-118.3051
46122,1,33.9133,-118.2827
46123,1,33.9947,-118.2411
46124,0,34.0436,-118.313
46125,1,34.0354,-118.2455
46126,1,34.0596,-118.2701
46127,0,34.021,-118.4128
46128,1,33.9591,-118.309
46129,1,34.0282,-118.372
46130,1,34.0763,-118.2942
46131,0,34.0265,-118.2723
46132,0,34.0242,-118.3466
46133,1,34.042,-118.2625
46134,0,34.2433,-118.6072
46135,0,34.0509,-118.2916
46136,1,34.0453,-118.2443
46137,0,34.0082,-118.2784
46138,0,34.0247,-118.3089
46139,0,33.9314,-118.2671
46140,1,34.2121,-118.3921
46141,1,34.1867,-118.3878
46142,1,34.0526,-118.2111
46143,1,34.0149,-118.4188
46144,1,33.9601,-118.2695
46145,1,34.2283,-118.4654
46146,1,34.0175,-118.2574
46147,0,33.958,-118.2915
46148,0,34.0619,-118.2702
46149,1,34.0546,-118.4372
46150,1,34.2598,-118.3223
46151,1,34.2216,-118.446
46152,0,34.0449,-118.2458
46153,0,33.9629,-118.2586
46154,0,34.2168,-118.5579
46155,1,34.0609,-118.278
46156,0,34.0607,-118.3078
46157,1,33.9843,-118.2739
46158,0,33.9829,-118.3279
46159,1,34.0559,-118.2756
46160,1,33.9637,-118.309
46161,1,34.0838,-118.3614
46162,1,34.0736,-118.3372
46163,0,34.0412,-118.2474
46164,1,34.1921,-118.5884
46165,1,34.0072,-118.3239
46166,1,33.9415,-118.239
46167,1,33.9613,-118.2915
46168,1,34.038,-118.3225
46169,1,34.0277,-118.3968
46170,1,34.1194,-118.1967
46171,0,34.0445,-118.2523
46172,0,34.0912,-118.2111
46173,1,33.9356,-118.2826
46174,0,34.2231,-118.4535
46175,1,34.0437,-118.2455
46176,0,34.1016,-118.3348
46177,0,34.2356,-118.4807
46178,0,34.0291,-118.2981
46179,1,34.0353,-118.274
46180,0,33.7938,-118.3043
46181,0,34.0478,-118.2454
46182,1,34.0836,-118.3511
46183,1,34.0352,-118.4341
46184,0,34.0126,-118.3403
46185,0,34.1939,-118.4378
46186,0,34.04,-118.2916
46187,0,34.1181,-118.2033
46188,1,33.9996,-118.2871
46189,0,33.9374,-118.2652
46190,1,33.9953,-118.2701
46191,1,33.9924,-118.2871
46192,0,34.0771,-118.1681
46193,1,33.9556,-118.2564
46194,1,34.0878,-118.1716
46195,0,33.7261,-118.2902
46196,0,33.9366,-118.2717
46197,0,34.0001,-118.3192
46198,1,33.9765,-118.2827
46199,1,34.0454,-118.3116
46200,1,34.0017,-118.2915
46201,0,34.0782,-118.3695
46202,1,33.783,-118.261
46203,0,34.0449,-118.2415
46204,0,34.142,-118.3893
46205,0,34.0377,-118.2053
46206,1,33.9699,-118.2918
46207,1,34.1847,-118.6234
46208,1,34.1883,-118.6274
46209,1,34.1111,-118.1958
46210,0,34.2334,-118.4217
46211,1,34.1362,-118.342
46212,1,34.201,-118.6129
46213,0,34.0567,-118.2603
46214,1,34.0253,-118.2224
46215,1,33.931,-118.2848
46216,0,33.9746,-118.3265
46217,1,33.9924,-118.2871
46218,1,34.0436,-118.3225
46219,1,33.9933,-118.4765
46220,0,33.9872,-118.3352
46221,0,34.2071,-118.5739
46222,0,33.9431,-118.2652
46223,1,34.0469,-118.2032
46224,0,33.9669,-118.2827
46225,1,33.9996,-118.2915
46226,0,33.9419,-118.2652
46227,0,33.9942,-118.2783
46228,1,34.0215,-118.3524
46229,0,34.3088,-118.4353
46230,1,33.9979,-118.2871
46231,1,34.066,-118.2154
46232,0,33.9635,-118.298
46233,0,33.9547,-118.2651
46234,1,34.0534,-118.3436
46235,0,34.311,-118.4328
46236,1,33.9373,-118.2652
46237,0,34.0761,-118.3563
46238,1,33.9815,-118.2918
46239,1,34.1724,-118.536
46240,0,34.1547,-118.453
46241,1,34.0699,-118.2777
46242,1,34.1493,-118.4307
46243,1,34.2433,-118.4099
46244,1,33.7324,-118.2924
46245,1,34.1056,-118.2008
46246,0,34.2192,-118.5754
46247,1,34.0596,-118.2749
46248,1,33.7948,-118.2694
46249,1,34.1016,-118.3387
46250,1,34.1016,-118.3282
46251,1,34.2269,-118.4394
46252,1,34.2212,-118.5027
46253,0,33.9473,-118.2869
46254,0,34.0037,-118.3214
46255,0,34.2518,-118.5851
46256,1,33.9957,-118.2478
46257,0,34.0998,-118.3267
46258,0,33.9864,-118.4065
46259,0,33.9739,-118.2652
46260,0,34.2137,-118.6205
46261,0,34.0141,-118.3501
46262,1,34.0792,-118.2811
46263,1,34.0155,-118.2959
46264,0,34.0038,-118.2783
46265,1,33.9998,-118.4412
46266,0,33.9365,-118.2826
46267,1,34.0307,-118.328
46268,1,34.1867,-118.464
46269,1,33.9315,-118.2363
46270,1,33.9455,-118.3036
46271,1,34.0028,-118.3089
46272,0,34.0185,-118.4124
46273,1,34.0625,-118.2714
46274,0,33.9898,-118.2783
46275,1,34.2158,-118.391
46276,0,34.096,-118.2073
46277,0,34.0578,-118.2371
46278,1,34.1082,-118.1865
46279,1,34.2265,-118.4699
46280,1,34.0109,-118.2915
46281,0,34.0564,-118.2879
46282,1,34.0829,-118.2733
46283,1,34.0466,-118.2174
46284,1,34.1083,-118.1955
46285,1,34.2059,-118.5754
46286,0,34.0297,-118.3272
46287,0,34.0838,-118.3614
46288,1,34.0255,-118.3508
46289,0,33.9746,-118.3035
46290,0,33.8887,-118.287
46291,1,34.0446,-118.245
46292,0,34.2448,-118.6134
46293,1,34.0862,-118.2257
46294,1,34.0671,-118.2713
46295,1,33.9588,-118.4374
46296,1,33.9456,-118.2652
46297,1,34.0057,-118.274
46298,0,34.2195,-118.5099
46299,0,34.0572,-118.3482
46300,0,34.0,-118.3269
46301,1,34.0055,-118.2872
46302,1,34.0433,-118.274
46303,1,33.9602,-118.2651
46304,1,34.1022,-118.2352
46305,0,34.0837,-118.3553
46306,1,34.0073,-118.2915
46307,0,33.9878,-118.4215
46308,1,33.9262,-118.2826
46309,1,34.2181,-118.4664
46310,1,34.006,-118.2513
46311,0,34.0174,-118.3089
46312,0,33.96,-118.3003
46313,0,34.1654,-118.522
46314,1,33.9374,-118.2695
46315,0,34.0473,-118.2566
46316,1,34.0132,-118.272
46317,1,34.0519,-118.4366
46318,0,34.0142,-118.3423
46319,0,33.7442,-118.2901
46320,0,33.9751,-118.2918
46321,0,34.2643,-118.4336
46322,0,33.933,-118.2739
46323,0,33.9884,-118.3002
46324,0,33.9533,-118.2441
46325,1,33.9662,-118.2717
46326,1,34.0544,-118.2723
46327,1,33.9799,-118.3704
46328,1,34.0495,-118.2748
46329,0,34.1938,-118.4702
46330,0,34.1338,-118.4742
46331,0,33.7948,-118.2999
46332,1,34.0618,-118.2992
46333,0,34.0339,-118.281
46334,1,34.011,-118.3351
46335,0,34.1974,-118.5954
46336,0,33.9939,-118.2521
46337,0,34.0967,-118.1585
46338,0,34.2112,-118.3845
46339,0,34.0672,-118.3066
46340,0,34.0467,-118.2556
46341,1,34.016,-118.2429
46342,1,33.8371,-118.3078
46343,1,33.9888,-118.4716
46344,1,34.2285,-118.5008
46345,0,34.0073,-118.3089
46346,0,33.9432,-118.4013
46347,1,33.96,-118.2919
46348,0,33.7876,-118.2452
46349,0,34.2283,-118.5492
46350,1,34.0124,-118.3351
46351,1,34.1704,-118.4019
46352,0,34.0361,-118.3392
46353,0,34.2011,-118.5906
46354,1,34.0219,-118.2959
46355,1,34.0598,-118.2935
46356,1,34.0027,-118.2915
46357,1,33.7315,-118.2924
46358,1,34.2573,-118.5774
46359,1,34.0053,-118.3013
46360,0,33.9994,-118.442
46361,1,34.1393,-118.3702
46362,0,34.0325,-118.3679
46363,0,33.9992,-118.2827
46364,0,33.9304,-118.2532
46365,0,34.2781,-118.3929
46366,1,33.9574,-118.2827
46367,1,34.0962,-118.3363
46368,0,34.0437,-118.2455
46369,0,33.9798,-118.2827
46370,0,34.0442,-118.2439
46371,0,34.0183,-118.3536
46372,1,34.0624,-118.2813
46373,1,34.2499,-118.4227
46374,0,34.0478,-118.3267
46375,0,34.0835,-118.3114
46376,1,34.0057,-118.2652
46377,0,33.9579,-118.402
46378,0,33.9974,-118.2982
46379,1,34.1573,-118.4901
46380,1,34.2084,-118.6234
46381,0,33.7379,-118.2879
46382,1,34.2217,-118.3965
46383,0,34.0375,-118.27
46384,1,33.9574,-118.2782
46385,0,33.9665,-118.2918
46386,1,33.9933,-118.3138
46387,1,34.3155,-118.4343
46388,0,34.2971,-118.4467
46389,1,34.0291,-118.2981
46390,1,34.1073,-118.4241
46391,1,33.96,-118.2915
46392,0,34.0598,-118.3009
46393,1,34.0278,-118.2783
46394,1,34.0636,-118.2966
46395,1,33.9885,-118.475
46396,0,33.9949,-118.4178
46397,1,34.0431,-118.2536
46398,0,34.2355,-118.5361
46399,1,34.1008,-118.2592
46400,1,34.0548,-118.282
46401,1,34.2214,-118.3618
46402,0,34.2554,-118.5929
46403,1,33.9892,-118.3089
46404,0,33.9655,-118.2871
46405,1,34.1866,-118.6077
46406,1,33.9301,-118.2916
46407,1,33.9432,-118.2462
46408,0,34.1314,-118.1931
46409,0,34.071,-118.186
46410,1,34.0573,-118.2126
46411,1,34.2598,-118.3223
46412,0,33.9957,-118.4607
46413,0,34.0781,-118.2181
46414,0,34.2231,-118.4655
46415,1,33.985,-118.2958
46416,1,34.2265,-118.4565
46417,1,34.0267,-118.3721
46418,1,34.0399,-118.3375
46419,1,34.0056,-118.2784
46420,0,33.9967,-118.2521
46421,1,34.0473,-118.2842
46422,1,34.1,-118.318
46423,1,34.0048,-118.2652
46424,1,34.0437,-118.2652
46425,1,34.0357,-118.2189
46426,1,34.0459,-118.2579
46427,1,33.9746,-118.309
46428,1,33.9854,-118.3352
46429,1,34.2749,-118.3955
46430,1,34.2029,-118.5929
46431,1,34.0128,-118.2664
46432,1,34.0672,-118.2966
46433,0,34.0908,-118.3092
46434,0,34.0682,-118.2609
46435,1,34.1958,-118.3889
46436,1,34.0144,-118.2705
46437,1,34.3196,-118.4784
46438,0,34.2012,-118.4837
46439,1,34.0784,-118.2791
46440,1,33.9932,-118.4785
46441,1,33.9921,-118.298
46442,1,34.0699,-118.2777
46443,0,34.1954,-118.619
46444,1,34.0234,-118.3988
46445,0,34.0779,-118.2844
46446,1,34.3172,-118.4755
46447,0,34.1685,-118.4008
46448,1,34.0391,-118.3604
46449,1,34.027,-118.2369
46450,0,34.2375,-118.558
46451,0,34.2689,-118.4182
46452,1,34.0981,-118.3615
46453,0,34.2198,-118.4533
46454,1,34.2593,-118.3031
46455,1,33.9966,-118.2674
46456,0,34.2355,-118.5976
46457,1,34.2573,-118.5774
46458,1,34.1265,-118.2628
46459,0,34.2319,-118.4676
46460,1,33.9636,-118.3112
46461,1,33.9891,-118.3226
46462,1,34.1497,-118.3694
46463,1,33.7794,-118.2728
46464,1,33.9932,-118.3002
46465,0,34.1016,-118.3295
46466,0,34.1033,-118.4057
46467,1,34.0103,-118.3456
46468,1,33.9821,-118.3318
46469,0,34.0636,-118.296
46470,0,34.0945,-118.2024
46471,1,34.0791,-118.2626
46472,1,33.7873,-118.2582
46473,0,33.9602,-118.2564
46474,0,34.046,-118.2509
46475,1,34.0039,-118.2521
46476,1,34.0109,-118.3034
46477,0,34.0981,-118.3571
46478,1,34.0797,-118.2868
46479,0,34.237,-118.4719
46480,0,34.3219,-118.4386
46481,0,34.0198,-118.2624
46482,1,33.9788,-118.2717
46483,0,34.0057,-118.274
46484,1,34.212,-118.5754
46485,1,34.0836,-118.295
46486,0,33.9918,-118.4791
46487,0,34.0247,-118.3089
46488,1,33.9432,-118.2385
46489,1,34.1963,-118.3858
46490,0,34.0601,-118.2761
46491,1,34.0517,-118.2663
46492,1,34.244,-118.5583
46493,1,34.0246,-118.3002
46494,1,34.0692,-118.2792
46495,1,34.0553,-118.2391
46496,0,33.9795,-118.2838
46497,1,34.0481,-118.2507
46498,0,34.0527,-118.3091
46499,1,34.0653,-118.3152
46500,1,34.0529,-118.2776
46501,1,34.0417,-118.2398
46502,1,34.098,-118.3267
46503,1,34.0466,-118.2174
46504,0,34.1649,-118.3877
46505,1,34.1006,-118.3417
46506,0,34.0814,-118.2257
46507,1,34.0526,-118.301
46508,1,34.0327,-118.3015
46509,0,33.9533,-118.246
46510,1,33.9824,-118.3003
46511,1,34.0596,-118.2749
46512,0,34.0558,-118.3706
46513,0,34.1867,-118.3823
46514,1,34.0224,-118.2524
46515,1,34.0344,-118.272
46516,1,34.0028,-118.3171
46517,0,33.991,-118.3204
46518,1,34.0636,-118.296
46519,1,34.1215,-118.2069
46520,1,34.038,-118.3201
46521,1,34.0092,-118.2784
46522,1,34.056,-118.2929
46523,1,34.0593,-118.2719
46524,1,33.9737,-118.2761
46525,0,34.228,-118.4344
46526,0,34.2646,-118.4673
46527,0,34.0699,-118.3511
46528,1,33.983,-118.3216
46529,0,33.9877,-118.4723
46530,1,34.2731,-118.4052
46531,0,33.9932,-118.316
46532,1,34.2319,-118.4698
46533,0,33.982,-118.2564
46534,0,33.9529,-118.263
46535,0,34.2749,-118.5496
46536,1,34.0295,-118.3405
46537,1,34.1649,-118.3615
46538,0,34.0277,-118.2574
46539,1,34.0486,-118.3385
46540,1,33.9601,-118.2827
46541,1,34.1985,-118.4662
46542,0,34.2246,-118.5317
46543,0,33.9665,-118.2929
46544,1,34.0889,-118.2594
46545,0,34.0835,-118.3462
46546,1,34.0085,-118.3351
46547,0,34.0433,-118.2488
46548,1,34.0238,-118.3669
46549,1,33.9778,-118.309
46550,1,33.9942,-118.2783
46551,0,34.2066,-118.4837
46552,0,33.9457,-118.2586
46553,1,34.1957,-118.5699
46554,1,34.0764,-118.2892
46555,1,33.9914,-118.2915
46556,0,33.7792,-118.2493
46557,1,34.3075,-118.4303
46558,0,34.2334,-118.3878
46559,1,34.0626,-118.3578
46560,0,34.1922,-118.4924
46561,1,33.9348,-118.25
46562,1,34.0553,-118.2391
46563,1,33.9824,-118.3003
46564,0,33.78,-118.2624
46565,0,33.8977,-118.2857
46566,0,33.7343,-118.2928
46567,0,34.1687,-118.5244
46568,1,33.9817,-118.35
46569,1,34.153,-118.4487
46570,0,33.7749,-118.275
46571,1,34.0037,-118.3089
46572,1,33.9546,-118.2739
46573,1,34.0423,-118.2452
46574,0,34.0039,-118.2696
46575,0,33.9675,-118.2651
46576,1,34.0433,-118.2504
46577,1,34.194,-118.3703
46578,0,33.9601,-118.2695
46579,0,34.0948,-118.3114
46580,1,34.0404,-118.2504
46581,0,33.985,-118.3002
46582,0,33.9315,-118.232
46583,1,34.2023,-118.3658
46584,0,34.0423,-118.2452
46585,1,33.9017,-118.2893
46586,0,34.0473,-118.2865
46587,1,34.1831,-118.4063
46588,1,34.0256,-118.3305
46589,0,34.2012,-118.44
46590,1,34.103,-118.3224
46591,1,33.9892,-118.3089
46592,1,34.0655,-118.3114
46593,1,34.0639,-118.2721
46594,1,34.17,-118.3763
46595,1,34.0529,-118.2596
46596,0,34.0344,-118.289
46597,0,34.1697,-118.6058
46598,1,34.063,-118.2727
46599,0,33.9347,-118.2761
46600,0,34.0674,-118.2929
46601,0,33.9941,-118.3225
46602,1,33.9543,-118.2606
46603,0,34.0011,-118.274
46604,0,33.9915,-118.2809
46605,0,34.0888,-118.2881
46606,0,33.8399,-118.3039
46607,0,33.8813,-118.2869
46608,0,33.9611,-118.2827
46609,1,34.0987,-118.2506
46610,1,34.2162,-118.4488
46611,1,34.1181,-118.2412
46612,0,34.1903,-118.4924
46613,1,33.9645,-118.2739
46614,1,33.9965,-118.2783
46615,1,34.0712,-118.2347
46616,0,34.0605,-118.234
46617,0,34.0712,-118.2984
46618,0,34.2058,-118.3878
46619,1,34.1552,-118.4476
46620,1,34.2336,-118.4517
46621,1,34.0998,-118.3211
46622,0,33.9274,-118.2871
46623,0,34.1867,-118.4815
46624,1,33.7851,-118.2541
46625,0,34.2358,-118.5089
46626,1,33.9746,-118.3294
46627,1,34.0119,-118.3516
46628,1,34.1912,-118.5884
46629,0,34.0977,-118.2295
46630,0,34.0386,-118.349
46631,1,34.125,-118.186
46632,0,34.0277,-118.1978
46633,1,34.0998,-118.331
46634,1,34.2358,-118.5069
46635,1,34.0841,-118.1848
46636,0,34.0255,-118.2915
46637,1,34.1938,-118.6044
46638,0,34.0436,-118.313
46639,0,34.1956,-118.5928
46640,1,33.9432,-118.2379
46641,0,34.0467,-118.252
46642,1,34.0907,-118.3386
46643,1,34.0981,-118.3032
46644,1,34.0075,-118.2565
46645,0,34.0907,-118.3363
46646,1,34.098,-118.3387
46647,0,34.0441,-118.4675
46648,0,34.0326,-118.3374
46649,1,34.0856,-118.2868
46650,0,34.0137,-118.3435
46651,0,34.0404,-118.3544
46652,1,34.1702,-118.5854
46653,1,34.098,-118.3267
46654,0,34.0654,-118.2966
46655,0,34.0265,-118.2723
46656,0,34.0337,-118.2141
46657,1,34.0798,-118.288
46658,1,33.9824,-118.2783
46659,1,34.1921,-118.3965
46660,0,33.959,-118.3003
46661,0,34.203,-118.5361
46662,1,33.9709,-118.2739
46663,1,34.2258,-118.4494
46664,0,34.0491,-118.2558
46665,0,33.9996,-118.2954
46666,1,33.9601,-118.287
46667,1,34.0039,-118.2696
46668,1,33.989,-118.3294
46669,0,34.2444,-118.4229
46670,1,33.9869,-118.2892
46671,0,34.1649,-118.3851
46672,1,33.9867,-118.3002
46673,1,34.1148,-118.1826
46674,0,34.1849,-118.3823
46675,1,34.0818,-118.2868
46676,1,34.0712,-118.3091
46677,0,34.061,-118.2775
46678,0,34.2599,-118.445
46679,1,34.0569,-118.2725
46680,1,33.9546,-118.3068
46681,1,34.1678,-118.5336
46682,0,34.0423,-118.2452
46683,0,34.0886,-118.2764
46684,0,34.2214,-118.4749
46685,1,34.0059,-118.2497
46686,0,34.2049,-118.4749
46687,0,34.017,-118.2643
46688,1,34.1481,-118.3703
46689,0,33.9721,-118.2575
46690,1,33.9347,-118.2761
46691,1,33.9601,-118.2695
46692,0,34.0085,-118.3351
46693,1,34.0056,-118.2784
46694,0,34.0527,-118.3354
46695,1,34.0436,-118.3164
46696,1,34.1827,-118.5903
46697,1,34.0454,-118.2657
46698,0,33.9591,-118.2739
46699,0,34.2197,-118.6031
46700,1,34.0735,-118.2868
46701,0,34.0761,-118.3766
46702,1,34.0254,-118.2227
46703,0,34.0499,-118.4604
46704,0,34.3076,-118.4529
46705,1,34.1201,-118.2289
46706,0,34.047,-118.337
46707,0,34.1939,-118.5055
46708,1,34.0982,-118.2918
46709,1,34.2216,-118.4404
46710,0,34.0763,-118.3099
46711,1,34.0321,-118.2599
46712,1,33.9892,-118.2915
46713,1,34.0449,-118.2458
46714,0,34.0986,-118.2962
46715,1,34.0981,-118.2054
46716,1,34.044,-118.3263
46717,0,33.7978,-118.2999
46718,1,33.7424,-118.2813
46719,0,33.9262,-118.2826
46720,0,34.0146,-118.3414
46721,1,33.9804,-118.4673
46722,0,33.9773,-118.2871
46723,0,33.9323,-118.2502
46724,0,34.0208,-118.2539
46725,1,34.2541,-118.4024
46726,1,33.9659,-118.4157
46727,1,34.0277,-118.2574
46728,1,34.1939,-118.4902
46729,1,34.0443,-118.2864
46730,0,34.1865,-118.6103
46731,0,34.027,-118.3667
46732,0,34.0761,-118.37
46733,0,34.1016,-118.3387
46734,0,34.2619,-118.4296
46735,1,34.023,-118.2777
46736,1,34.0164,-118.3312
46737,1,33.9746,-118.3112
46738,0,34.0316,-118.2915
46739,0,33.9824,-118.3068
46740,0,34.1011,-118.2329
46741,0,34.0358,-118.4215
46742,0,33.9966,-118.2701
46743,1,33.9629,-118.2695
46744,1,34.0944,-118.3353
46745,0,34.0058,-118.2565
46746,1,33.9383,-118.2542
46747,0,34.2929,-118.4515
46748,1,34.0277,-118.2574
46749,0,34.0325,-118.3552
46750,1,34.0437,-118.2098
46751,0,34.0761,-118.3731
46752,0,34.2264,-118.5492
46753,1,34.046,-118.2509
46754,1,34.0456,-118.4519
46755,0,34.2504,-118.5216
46756,0,34.1016,-118.3267
46757,1,33.9795,-118.2859
46758,1,34.1447,-118.4095
46759,0,34.1054,-118.2995
46760,0,34.2139,-118.3703
46761,1,34.0808,-118.2655
46762,1,34.0714,-118.373
46763,0,33.9483,-118.2329
46764,0,34.0777,-118.2969
46765,0,34.0087,-118.2857
46766,0,34.0329,-118.3927
46767,1,34.04,-118.2888
46768,1,33.7886,-118.2738
46769,1,34.0944,-118.3405
46770,1,34.1822,-118.4181
46771,1,34.2237,-118.5907
46772,0,34.0452,-118.2534
46773,0,33.7978,-118.3043
46774,0,33.993,-118.453
46775,1,34.0215,-118.3524
46776,0,33.9406,-118.2472
46777,0,33.9331,-118.2542
46778,1,33.96,-118.2915
46779,0,34.1667,-118.3702
46780,0,33.986,-118.2827
46781,1,34.055,-118.2854
46782,1,33.7978,-118.2975
46783,1,34.2092,-118.6196
46784,0,34.0654,-118.3091
46785,0,34.0404,-118.377
46786,1,34.0753,-118.1718
46787,0,34.1831,-118.4312
46788,1,34.0185,-118.3089
46789,1,33.9431,-118.2391
46790,0,34.048,-118.256
46791,1,33.9987,-118.2915
46792,0,34.0396,-118.2451
46793,0,34.1016,-118.3387
46794,1,34.0309,-118.2746
46795,1,34.0288,-118.2756
46796,1,33.9943,-118.2595
46797,0,33.7948,-118.2694
46798,1,34.0437,-118.2582
46799,1,33.9645,-118.4006
46800,1,34.0578,-118.2941
46801,0,34.0271,-118.3585
46802,1,34.2558,-118.429
46803,0,34.0417,-118.2142
46804,1,33.9627,-118.3068
46805,0,34.0449,-118.2458
46806,1,34.1884,-118.5975
46807,0,34.0708,-118.3614
46808,1,34.0242,-118.2623
46809,1,34.0046,-118.3155
46810,0,33.9896,-118.244
46811,0,34.0222,-118.3227
46812,1,34.0926,-118.3201
46813,0,34.2331,-118.6273
46814,0,34.0046,-118.29
46815,1,34.038,-118.5283
46816,1,33.9746,-118.2944
46817,1,33.9893,-118.2664
46818,0,34.0294,-118.3881
46819,0,34.0672,-118.2941
46820,1,34.0981,-118.3044
46821,1,33.9806,-118.309
46822,1,34.0473,-118.2566
46823,1,33.9601,-118.287
46824,1,34.038,-118.3189
46825,1,34.0835,-118.3266
46826,0,34.1703,-118.536
46827,1,34.0454,-118.309
46828,1,34.0184,-118.2915
46829,0,34.0442,-118.3614
46830,0,34.0437,-118.2455
46831,0,34.2829,-118.4244
46832,0,34.0857,-118.1655
46833,0,33.9746,-118.309
46834,1,33.9814,-118.3003
46835,0,34.0816,-118.2929
46836,0,34.1148,-118.1826
46837,1,34.0973,-118.2265
46838,1,33.931,-118.2542
46839,1,34.3072,-118.4764
46840,1,33.961,-118.2959
46841,1,34.1016,-118.3414
46842,0,33.9325,-118.239
46843,1,34.0225,-118.2607
46844,0,33.9818,-118.3352
46845,1,34.0473,-118.2976
46846,1,34.0578,-118.2916
46847,1,34.0527,-118.2685
46848,0,34.0481,-118.2507
46849,0,34.2432,-118.4456
46850,0,33.9449,-118.2367
46851,0,33.9932,-118.4671
46852,1,33.9851,-118.3046
46853,0,34.0256,-118.3351
46854,0,34.0219,-118.2959
46855,0,34.2155,-118.6016
46856,0,34.2173,-118.3835
46857,1,34.2695,-118.4435
46858,1,33.9829,-118.3309
46859,0,34.0162,-118.2647
46860,1,33.9814,-118.3111
46861,0,33.9707,-118.2871
46862,1,34.0387,-118.2335
46863,0,33.9842,-118.2783
46864,0,34.0304,-118.3582
46865,0,33.931,-118.2739
46866,0,34.1976,-118.4627
46867,1,33.8202,-118.2995
46868,0,34.0473,-118.4768
46869,0,33.9774,-118.286
46870,1,33.9493,-118.2652
46871,1,34.1448,-118.4186
46872,0,34.0074,-118.2794
46873,1,34.0215,-118.3524
46874,1,34.1779,-118.3615
46875,1,33.9528,-118.2869
46876,0,34.0509,-118.2642
46877,0,34.2012,-118.571
46878,0,34.1833,-118.4837
46879,0,34.2264,-118.4493
46880,1,33.7956,-118.2609
46881,1,34.0729,-118.2757
46882,0,33.9747,-118.2695
46883,1,34.0672,-118.3116
46884,0,33.9456,-118.2781
46885,0,34.0399,-118.3189
46886,0,34.1018,-118.3005
46887,0,34.0356,-118.1981
46888,1,34.0442,-118.2439
46889,0,34.1016,-118.3267
46890,1,34.0362,-118.2181
46891,1,34.0908,-118.3092
46892,0,33.9455,-118.3112
46893,1,34.0519,-118.3306
46894,1,34.1939,-118.4662
46895,1,33.9601,-118.287
46896,1,34.0495,-118.2494
46897,0,34.057,-118.2779
46898,1,33.9347,-118.2761
46899,1,34.0151,-118.3422
46900,0,34.042,-118.2625
46901,1,34.0436,-118.3177
46902,0,34.0001,-118.3113
46903,1,33.958,-118.2869
46904,0,34.0478,-118.451
46905,1,33.951,-118.2827
46906,1,33.9891,-118.3258
46907,1,33.9655,-118.2959
46908,0,34.04,-118.2896
46909,1,33.9778,-118.3046
